track	chrom	start	end	value
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277634	49277680	2.76
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277680	49277699	1.46
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277699	49277760	1.18
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277760	49277813	0.84
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277813	49277865	1.26
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277865	49277884	0.51
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277884	49277893	0.84
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277893	49277926	0.95
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277926	49277974	1.37
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49277974	49278036	2.76
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278036	49278044	2.67
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278044	49278087	2.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278087	49278110	2.26
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278110	49278115	2.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278115	49278124	2.03
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278124	49278157	1.94
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278157	49278201	1.53
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278201	49278205	1.49
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278205	49278341	0.16
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278453	49278458	0.32
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278458	49278653	0.87
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278653	49278664	2.73
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278664	49278684	2.83
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278684	49278689	2.51
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278689	49278884	1.96
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278884	49278895	0.10
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49278942	49279173	0.92
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279513	49279684	1.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279684	49279744	1.46
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279744	49279745	0.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279745	49279769	0.44
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279769	49279786	1.02
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279786	49279822	1.27
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279822	49279825	1.68
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279825	49279849	2.38
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279849	49279853	3.56
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279853	49279855	3.78
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279855	49279906	4.16
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279906	49279935	4.39
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279935	49279943	4.47
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279943	49279959	5.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279959	49279976	5.53
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279976	49279980	5.18
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279980	49279997	5.18
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49279997	49280000	5.31
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280000	49280001	4.73
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280001	49280017	5.02
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280017	49280041	4.77
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280041	49280053	5.31
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280053	49280056	4.89
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280056	49280080	4.19
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280080	49280084	3.02
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280084	49280086	2.80
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280086	49280088	2.45
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280088	49280137	2.45
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280137	49280162	2.19
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280162	49280166	3.78
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280166	49280174	3.69
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280174	49280190	2.70
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280190	49280228	2.59
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280228	49280232	2.45
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280232	49280262	2.16
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280262	49280272	2.45
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280272	49280330	1.90
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280330	49280333	2.00
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280333	49280382	2.73
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280382	49280393	3.02
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280393	49280429	1.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280429	49280434	1.49
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280434	49280449	1.97
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280449	49280493	2.33
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280493	49280561	2.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280561	49280564	1.96
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280564	49280613	1.27
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280613	49280630	0.98
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280630	49280650	1.65
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280650	49280651	1.75
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280651	49280653	4.45
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280653	49280665	5.79
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280665	49280680	5.27
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280680	49280704	4.92
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280704	49280735	6.08
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280735	49280861	6.10
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280861	49280881	5.40
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280881	49280882	5.31
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280882	49280883	2.60
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280883	49280884	3.34
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280884	49280935	1.97
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280935	49280952	0.79
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280952	49280966	1.08
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49280966	49281043	1.02
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281043	49281114	1.37
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281114	49281169	0.64
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281169	49281183	0.86
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281183	49281260	0.61
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281260	49281274	1.14
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281274	49281370	0.79
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281370	49281400	1.05
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281400	49281465	0.83
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281465	49281491	0.70
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281491	49281601	0.25
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49281802	49282033	0.70
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49282033	49282062	0.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49282062	49282279	1.71
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49282279	49282293	2.29
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49282293	49282510	0.60
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49283109	49283340	0.38
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49283452	49283683	0.29
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49283812	49284043	5.50
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49284474	49284489	0.60
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49284489	49284705	0.83
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49284705	49284720	0.22
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285129	49285199	0.49
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285199	49285360	1.05
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285360	49285430	0.62
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285430	49285505	0.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285505	49285593	1.87
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285593	49285736	1.87
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285736	49285824	0.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49285968	49286005	0.48
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286005	49286007	0.60
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286007	49286140	0.69
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286140	49286194	0.83
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286194	49286195	1.11
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286195	49286199	1.18
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286199	49286236	0.73
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286236	49286238	0.60
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286238	49286362	0.51
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286362	49286371	0.92
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286371	49286425	0.76
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286425	49286426	0.48
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286426	49286529	0.41
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286529	49286593	1.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286593	49286715	1.02
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286715	49286760	1.08
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286760	49286769	0.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49286769	49287000	0.37
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287126	49287357	0.16
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287445	49287634	0.67
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287634	49287676	1.11
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287676	49287742	0.44
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287742	49287834	2.25
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287834	49287865	2.92
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287865	49287973	2.48
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49287973	49288065	0.67
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49288778	49288929	0.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49288929	49289009	1.11
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49289009	49289160	0.76
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49290441	49290500	2.10
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49290500	49290672	3.15
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49290672	49290731	1.05
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49291180	49291320	0.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49291320	49291411	1.21
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49291411	49291551	0.86
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49291628	49291859	0.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49292713	49292944	0.86
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49293648	49293879	0.13
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49294841	49294864	0.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49294864	49295035	0.51
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49295035	49295072	1.94
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49295072	49295080	1.52
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49295080	49295266	1.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49295772	49296003	0.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49296769	49296858	0.25
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49296858	49296975	0.86
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49296975	49297000	0.76
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297000	49297037	0.61
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297037	49297089	0.95
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297089	49297185	0.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297185	49297268	0.51
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297268	49297416	0.16
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297686	49297820	3.24
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297820	49297917	3.30
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49297917	49298013	0.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49298013	49298244	0.84
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49298526	49298757	0.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49299132	49299137	2.76
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49299137	49299138	3.40
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49299138	49299143	3.53
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49299143	49299363	3.78
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49299363	49299368	1.02
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49299368	49299369	0.38
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49299369	49299374	0.25
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49300028	49300034	0.41
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49300034	49300259	0.70
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49300259	49300265	0.29
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49300296	49300527	0.11
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49300527	49300620	0.05
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49300620	49300851	0.25
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49300983	49301025	5.43
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301025	49301105	5.59
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301105	49301183	5.62
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301183	49301214	6.67
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301214	49301256	1.27
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301256	49301284	1.11
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301284	49301336	1.94
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301336	49301346	2.45
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301346	49301414	4.99
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301414	49301515	3.91
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301515	49301537	3.08
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301537	49301567	3.27
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301567	49301577	2.73
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301577	49301587	0.19
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301587	49301719	0.34
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301719	49301726	0.86
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301726	49301768	1.11
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301768	49301818	0.92
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301818	49301822	0.79
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301822	49301871	1.21
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301871	49301909	1.18
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301909	49301950	2.60
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301950	49301957	2.10
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301957	49301959	1.84
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49301959	49302017	2.00
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302017	49302022	2.10
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302022	49302023	3.05
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302023	49302025	3.24
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302025	49302030	3.30
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302030	49302035	3.81
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302035	49302053	4.96
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302053	49302054	4.57
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302054	49302067	4.92
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302067	49302069	4.99
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302069	49302083	5.31
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302083	49302097	5.40
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302097	49302098	10.71
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302098	49302140	10.99
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302140	49302173	9.56
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302173	49302177	10.04
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302177	49302186	10.39
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302186	49302190	10.83
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302190	49302194	11.06
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302194	49302218	11.44
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302218	49302222	11.66
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302222	49302234	12.42
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302234	49302248	13.72
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302248	49302253	13.63
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302253	49302254	12.68
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302254	49302256	12.49
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302256	49302261	12.42
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302261	49302266	11.91
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302266	49302285	10.78
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302285	49302300	10.41
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302300	49302328	9.99
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302328	49302329	4.64
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302329	49302386	4.35
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302386	49302404	4.96
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302404	49302408	4.48
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302408	49302417	4.13
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302417	49302421	3.69
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302421	49302425	3.30
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302425	49302431	2.92
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302431	49302448	7.75
GSE64971_H3K27ac_P15_sciatic_nerve.ucsc.bedGraph.gz	chr10	49302448	49302449	7.97
